delta,conductor,rank,regulator,real_period,torsion_order,label
22468223232.0,6552,1,,,,6552j1
-3668281344.0,6552,0,,,,6552k1
48748020048.0,6552,0,,,,6552l1
-306819035136432.0,6552,0,,,,6552m1
-7.293526778100326e+16,6552,1,,,,6552n1
-3577392.0,6552,1,,,,6552o1
18255431376.0,6552,1,,,,6552p1
-5031936.0,6552,1,,,,6552q1
458535168.0,6552,0,,,,6552r1
5416446672.0,6552,1,,,,6552s1
-2761371316227888.0,6552,0,,,,6552t1
-135862272.0,6552,0,,,,6552u1
50948352.0,6552,0,,,,6552v1
-1375605504.0,6552,0,,,,6552w1
-570413265537024.0,6552,0,,,,6552x1
-2.549024770807712e+24,6552,0,,,,6552y1
-81972654656256.0,6552,0,,,,6552z1
66869712.0,6552,2,,,,6552ba1
-1481204.0,6554,2,,,,6554a1
-419456.0,6554,1,,,,6554b1
-389219549371875.0,6555,0,,,,6555a1
1161198585.0,6555,0,,,,6555b1
-819375.0,6555,1,,,,6555c1
-1.9967411568531916e+16,6555,0,,,,6555d1
-4.9449037760496136e+26,6555,0,,,,6555e1
-387066195.0,6555,0,,,,6555f1
-530955.0,6555,0,,,,6555g1
-63372465871875.0,6555,0,,,,6555h1
124545.0,6555,1,,,,6555i1
-6555.0,6555,0,,,,6555j1
-780208875.0,6555,0,,,,6555k1
-1.8209870149092796e+16,6555,0,,,,6555l1
-6555.0,6555,0,,,,6555m1
-1.9048068237304688e+17,6555,0,,,,6555n1
419584.0,6556,2,,,,6556a1
255395681117.0,6557,0,,,,6557a1
544231.0,6557,1,,,,6557b1
33996672.0,6558,1,,,,6558a1
-47530792452096.0,6558,0,,,,6558b1
-2.963476640387837e+16,6558,0,,,,6558c1
104928.0,6558,0,,,,6558d1
-26232.0,6558,0,,,,6558e1
-1259136.0,6558,1,,,,6558f1
-19674.0,6558,1,,,,6558g1
-1161730026.0,6558,1,,,,6558h1
8.429444665992069e+17,6558,1,,,,6558i1
-708264.0,6558,0,,,,6558j1
-2901049344.0,6558,1,,,,6558k1
13940760312.0,6558,1,,,,6558l1
6559.0,6559,1,,,,6559a1
65600.0,6560,1,,,,6560a1
565152200000.0,6560,1,,,,6560b1
1025000000.0,6560,0,,,,6560c1
1025000000.0,6560,2,,,,6560d1
65600.0,6560,1,,,,6560e1
65600.0,6560,1,,,,6560f1
65600.0,6560,1,,,,6560g1
65600.0,6560,0,,,,6560h1
565152200000.0,6560,0,,,,6560i1
65600.0,6560,1,,,,6560j1
1640000.0,6560,1,,,,6560k1
65600.0,6560,1,,,,6560l1
1640000.0,6560,1,,,,6560m1
65600.0,6560,0,,,,6560n1
-2192259208.0,6562,0,,,,6562a1
-6562.0,6562,0,,,,6562b1
3359744.0,6562,2,,,,6562c1
52496.0,6562,0,,,,6562d1
-78768.0,6564,1,,,,6564a1
-10469921328.0,6564,0,,,,6564b1
32825.0,6565,1,,,,6565a1
-8371195625.0,6565,1,,,,6565b1
70036240625.0,6565,0,,,,6565c1
414415625.0,6565,2,,,,6565d1
-6158908.0,6566,0,,,,6566a1
-724589367292.0,6566,0,,,,6566b1
-394170112.0,6566,1,,,,6566c1
-46373719506688.0,6566,1,,,,6566d1
220709524.0,6566,1,,,,6566e1
-9089249023310848.0,6566,1,,,,6566f1
1.1340104782053376e+16,6566,1,,,,6566g1
96389300224.0,6566,1,,,,6566h1
692145067264.0,6566,1,,,,6566i1
367696.0,6566,1,,,,6566j1
43259066704.0,6566,1,,,,6566k1
-25226887168.0,6566,1,,,,6566l1
-2967918048428032.0,6566,1,,,,6566m1
14464419364864.0,6566,2,,,,6566n1
2768580269056.0,6566,0,,,,6566o1
23532544.0,6566,2,,,,6566p1
1306833.0,6567,0,,,,6567a1
-2.2523096883698828e+16,6567,1,,,,6567b1
-2383821.0,6567,1,,,,6567c1
-129258261.0,6567,2,,,,6567d1
-630720.0,6570,1,,,,6570a1
-3.1388663808e+21,6570,0,,,,6570b1
47895300.0,6570,2,,,,6570c1
2128680000000.0,6570,0,,,,6570d1
-57474360.0,6570,0,,,,6570e1
766324800.0,6570,2,,,,6570f1
53217000.0,6570,1,,,,6570g1
-3310523136000.0,6570,1,,,,6570h1
993156940800.0,6570,1,,,,6570i1
-332606250.0,6570,1,,,,6570j1
34058880.0,6570,0,,,,6570k1
-1.542815603490816e+16,6570,0,,,,6570l1
-19617914880.0,6570,0,,,,6570m1
4789530000.0,6570,0,,,,6570n1
7.42224821872068e+20,6570,0,,,,6570o1
-459794880.0,6570,1,,,,6570p1
-2128680.0,6570,1,,,,6570q1
-25544160.0,6570,1,,,,6570r1
7856026582500.0,6570,1,,,,6570s1
35713324154880.0,6570,1,,,,6570t1
-224509218750.0,6570,0,,,,6570u1
532170.0,6570,0,,,,6570v1
-24828923520.0,6570,0,,,,6570w1
532170000.0,6570,0,,,,6570x1
-606174890625000.0,6570,0,,,,6570y1
-63633815318250.0,6570,0,,,,6570z1
8315156250.0,6570,1,,,,6570ba1
-10474702110.0,6570,1,,,,6570bb1
2179768320000.0,6570,1,,,,6570bc1
-181499771520.0,6570,1,,,,6570bd1
-6571.0,6571,2,,,,6571a1
-13038848.0,6572,2,,,,6572a1
-1393264.0,6572,2,,,,6572b1
-36626124032.0,6572,0,,,,6572c1
-1.1572025595999488e+16,6572,1,,,,6572d1
-1236526928604784.0,6572,1,,,,6572e1
-1393264.0,6572,0,,,,6572f1
-46011.0,6573,2,,,,6573a1
-3286078059411.0,6573,1,,,,6573b1
-8948265291.0,6573,2,,,,6573c1
841472.0,6574,1,,,,6574a1
52592.0,6574,2,,,,6574b1
18985712.0,6574,1,,,,6574c1
-420419606528.0,6574,1,,,,6574d1
-20546875.0,6575,1,,,,6575a1
-20546875.0,6575,1,,,,6575b1
-321044921875.0,6575,1,,,,6575c1
-20546875.0,6575,2,,,,6575d1
-20546875.0,6575,2,,,,6575e1
-946944.0,6576,1,,,,6576a1
-6576.0,6576,0,,,,6576b1
-7899196416.0,6576,0,,,,6576c1
-31452804144.0,6576,0,,,,6576d1
-306809856.0,6576,2,,,,6576e1
-116609912292096.0,6576,1,,,,6576f1
3770079510528.0,6576,0,,,,6576g1
-9543013761024.0,6576,0,,,,6576h1
-532656.0,6576,0,,,,6576i1
-8727035904.0,6576,1,,,,6576j1
20686307328.0,6576,1,,,,6576k1
-6733824.0,6576,1,,,,6576l1
-59184.0,6576,1,,,,6576m1
-90906624.0,6576,1,,,,6576n1
-1.2862606943870064e+22,6578,1,,,,6578a1
-35573824.0,6578,1,,,,6578b1
-19365632.0,6578,0,,,,6578c1
-72001419776.0,6578,2,,,,6578d1
-97464199976.0,6578,0,,,,6578e1
-36493713.0,6579,1,,,,6579a1
-26603916777.0,6579,0,,,,6579b1
-20429290136961.0,6579,0,,,,6579c1
-154007811.0,6579,1,,,,6579d1
-19812651921.0,6579,2,,,,6579e1
-6511778560.0,6580,0,,,,6580a1
-105312.0,6582,1,,,,6582a1
-93173317632.0,6582,1,,,,6582b1
-157968.0,6582,2,,,,6582c1
-161759232.0,6582,0,,,,6582d1
-204726528.0,6582,1,,,,6582e1
-533142.0,6582,1,,,,6582f1
161759232.0,6582,1,,,,6582g1
-51181632.0,6582,1,,,,6582h1
1685504.0,6584,0,,,,6584a1
-493875.0,6585,0,,,,6585a1
-308671875.0,6585,0,,,,6585b1
-1166512995.0,6585,1,,,,6585c1
-2107404135.0,6585,1,,,,6585d1
-81007846875.0,6585,1,,,,6585e1
-42700884224.0,6586,1,,,,6586a1
-6587.0,6587,0,,,,6587a1
-26352.0,6588,0,,,,6588a1
-19210608.0,6588,0,,,,6588b1
-237168.0,6588,1,,,,6588c1
-172895472.0,6588,1,,,,6588d1
-265987023881328.0,6588,1,,,,6588e1
-364865602032.0,6588,1,,,,6588f1
3794688.0,6588,1,,,,6588g1
2766327552.0,6588,0,,,,6588h1
-108003328.0,6592,0,,,,6592a1
-108003328.0,6592,0,,,,6592b1
422016.0,6594,1,,,,6594a1
-1099413262843056.0,6594,1,,,,6594b1
474768.0,6594,0,,,,6594c1
-46158.0,6594,0,,,,6594d1
-3204684.0,6594,1,,,,6594e1
6752256.0,6594,1,,,,6594f1
534114.0,6594,1,,,,6594g1
3079060921314.0,6594,1,,,,6594h1
-46536011125632.0,6594,0,,,,6594i1
-27249607514304.0,6594,0,,,,6594j1
1.2438436585557024e+16,6594,0,,,,6594k1
-1661688.0,6594,1,,,,6594l1
24975855993984.0,6594,1,,,,6594m1
46527264.0,6594,1,,,,6594n1
-69790896.0,6594,1,,,,6594o1
661721088.0,6594,0,,,,6594p1
5.985451325646516e+25,6594,1,,,,6594q1
-162054144.0,6594,1,,,,6594r1
-422144.0,6596,1,,,,6596a1
-121999616.0,6596,1,,,,6596b1
534357.0,6597,1,,,,6597a1
-216203264.0,6598,0,,,,6598a1
-3378176.0,6598,0,,,,6598b1
-52784.0,6598,2,,,,6598c1
-3378176.0,6598,2,,,,6598d1
-52784.0,6598,1,,,,6598e1
-3378176.0,6598,1,,,,6598f1
-451068750000.0,6600,1,,,,6600a1
-5068800.0,6600,1,,,,6600b1
12251250000.0,6600,1,,,,6600c1
-8.83736033571072e+16,6600,1,,,,6600d1
528000000.0,6600,0,,,,6600e1
-3480468750000.0,6600,0,,,,6600f1
37060031250000.0,6600,0,,,,6600g1
-8182320727680000.0,6600,1,,,,6600h1
-9667968750000.0,6600,0,,,,6600i1
992351250000.0,6600,0,,,,6600j1
-907500000000.0,6600,0,,,,6600k1
-15468750000.0,6600,0,,,,6600l1
3300000000.0,6600,0,,,,6600m1
-1234643731200.0,6600,1,,,,6600n1
-844800.0,6600,1,,,,6600o1
-5568750000.0,6600,1,,,,6600p1
164711250000.0,6600,1,,,,6600q1
-129373200000000.0,6600,1,,,,6600r1
-8279884800.0,6600,0,,,,6600s1
1.245628828125e+16,6600,0,,,,6600t1
384912000000.0,6600,0,,,,6600u1
-222750000.0,6600,2,,,,6600v1
-54579318750000.0,6600,1,,,,6600w1
-58080000.0,6600,1,,,,6600x1
-1.92913083e+16,6600,0,,,,6600y1
-13200000000.0,6600,0,,,,6600z1
1361250000.0,6600,1,,,,6600ba1
132000000.0,6600,0,,,,6600bb1
41250000.0,6600,0,,,,6600bc1
-1.2784876137e+20,6600,0,,,,6600bd1
-79200000000.0,6600,0,,,,6600be1
-1.3808375524548e+21,6600,0,,,,6600bf1
1062761.0,6601,0,,,,6601a1
-59427.0,6603,1,,,,6603a1
-493938742203.0,6603,0,,,,6603b1
-6605.0,6605,0,,,,6605a1
473409847296.0,6606,0,,,,6606a1
158544.0,6606,2,,,,6606b1
-273964032.0,6606,0,,,,6606c1
16643314944.0,6606,2,,,,6606d1
61423194008016.0,6606,0,,,,6606e1
3210516.0,6606,1,,,,6606f1
115578576.0,6606,1,,,,6606g1
649396224.0,6606,1,,,,6606h1
21064195476.0,6606,0,,,,6606i1
-845824.0,6608,1,,,,6608a1
-7069296338944.0,6608,0,,,,6608b1
-2652504064.0,6608,1,,,,6608c1
-8123293696.0,6608,1,,,,6608d1
23212748197521.0,6609,0,,,,6609a1
-178443.0,6609,2,,,,6609b1
-5414912000000.0,6610,1,,,,6610a1
1322000.0,6610,0,,,,6610b1
-13220.0,6610,0,,,,6610c1
-3973211.0,6611,1,,,,6611a1
-40703472.0,6612,1,,,,6612a1
-13290437376.0,6612,2,,,,6612b1
-30961933056.0,6612,1,,,,6612c1
-47740654570608.0,6612,1,,,,6612d1
112421.0,6613,2,,,,6613a1
4916369202749.0,6613,0,,,,6613b1
-13228.0,6614,2,,,,6614a1
27125634375.0,6615,0,,,,6615a1
-843908625.0,6615,1,,,,6615b1
-136193423625.0,6615,1,,,,6615c1
37209375.0,6615,1,,,,6615d1
4377645759375.0,6615,0,,,,6615e1
-99285005822625.0,6615,1,,,,6615f1
-1157625.0,6615,1,,,,6615g1
-521029185075.0,6615,1,,,,6615h1
3191303758584375.0,6615,1,,,,6615i1
-714717675.0,6615,0,,,,6615j1
-357372.0,6618,0,,,,6618a1
-10165248.0,6618,1,,,,6618b1
19863.0,6621,2,,,,6621a1
-29119091818432.0,6622,0,,,,6622a1
3.484904337432109e+23,6622,0,,,,6622b1
-303675834920612.0,6622,1,,,,6622c1
-188672462691328.0,6622,2,,,,6622d1
-92708.0,6622,2,,,,6622e1
-4197688489962352.0,6622,1,,,,6622f1
92708.0,6622,1,,,,6622g1
-102636126208.0,6622,1,,,,6622h1
-18606866432.0,6622,1,,,,6622i1
11486892032.0,6622,1,,,,6622j1
1185517.0,6623,1,,,,6623a1
-9066887.0,6623,1,,,,6623b1
-9657792.0,6624,0,,,,6624a1
-2715117171645888.0,6624,0,,,,6624b1
-782281152.0,6624,1,,,,6624c1
-86920128.0,6624,1,,,,6624d1
-782281152.0,6624,1,,,,6624e1
-7040530368.0,6624,1,,,,6624f1
-86920128.0,6624,0,,,,6624g1
-9657792.0,6624,0,,,,6624h1
-2715117171645888.0,6624,0,,,,6624i1
-7040530368.0,6624,0,,,,6624j1
-26504.0,6626,1,,,,6626a1
-1736966144.0,6626,1,,,,6626b1
1519869361389.0,6627,0,,,,6627a1
-536787.0,6627,0,,,,6627b1
-5786142658807923.0,6627,0,,,,6627c1
-369328254817527.0,6627,0,,,,6627d1
2803221.0,6627,1,,,,6627e1
3.0216522773774708e+16,6627,1,,,,6627f1
-41036472757503.0,6627,1,,,,6627g1
1519869361389.0,6627,1,,,,6627h1
1107984764452581.0,6627,1,,,,6627i1
324821.0,6629,1,,,,6629a1
-40685186580480.0,6630,1,,,,6630a1
-10608000.0,6630,1,,,,6630b1
159120.0,6630,2,,,,6630c1
-3566214843750000.0,6630,0,,,,6630d1
35802000.0,6630,2,,,,6630e1
59574528000000.0,6630,1,,,,6630f1
-1120470.0,6630,1,,,,6630g1
-4260587175000.0,6630,1,,,,6630h1
-1.17712954934172e+17,6630,1,,,,6630i1
-4390344840960.0,6630,1,,,,6630j1
1587903192720.0,6630,1,,,,6630k1
23271300.0,6630,1,,,,6630l1
-431115750.0,6630,1,,,,6630m1
2899962000.0,6630,1,,,,6630n1
-6.480353093175e+19,6630,1,,,,6630o1
-23957190366720.0,6630,1,,,,6630p1
3666124800000.0,6630,1,,,,6630q1
-84690294000.0,6630,0,,,,6630r1
-259683840000.0,6630,0,,,,6630s1
1501644718080.0,6630,1,,,,6630t1
-414375000.0,6630,1,,,,6630u1
-77332320.0,6630,1,,,,6630v1
4.290497036031098e+19,6630,1,,,,6630w1
654426190080.0,6630,0,,,,6630x1
-2783963520000000.0,6630,1,,,,6630y1
-4130500608000.0,6630,1,,,,6630z1
1747933200.0,6630,0,,,,6630ba1
212224.0,6632,2,,,,6632a1
982592721.0,6633,0,,,,6633a1
716310093609.0,6633,1,,,,6633b1
-3210130419507.0,6633,1,,,,6633c1
-1563946363881.0,6633,1,,,,6633d1
13067016633.0,6633,1,,,,6633e1
173771818209.0,6633,1,,,,6633f1
-8395406258255379.0,6633,1,,,,6633g1
-1611819.0,6633,1,,,,6633h1
-10575144459.0,6633,0,,,,6633i1
-3290464.0,6634,2,,,,6634a1
-6375274.0,6634,0,,,,6634b1
-27172864.0,6634,0,,,,6634c1
-55204825268224.0,6634,1,,,,6634d1
-4146875.0,6635,0,,,,6635a1
1528695504.0,6636,0,,,,6636a1
-34401024.0,6636,0,,,,6636b1
-14678832.0,6636,1,,,,6636c1
19917.0,6639,1,,,,6639a1
-518750000.0,6640,1,,,,6640a1
-2124800.0,6640,2,,,,6640b1
-33200.0,6640,0,,,,6640c1
-33200.0,6640,1,,,,6640d1
-8703180800000000.0,6640,0,,,,6640e1
-21248000000.0,6640,2,,,,6640f1
-8703180800.0,6640,0,,,,6640g1
-33200.0,6640,0,,,,6640h1
-212480000.0,6640,2,,,,6640i1
161967349.0,6641,2,,,,6641a1
-14293637136.0,6642,1,,,,6642a1
-10678935122496.0,6642,1,,,,6642b1
-2230861824.0,6642,1,,,,6642c1
44624037888.0,6642,1,,,,6642d1
-714572928.0,6642,0,,,,6642e1
445737074688.0,6642,0,,,,6642f1
-26568.0,6642,0,,,,6642g1
19368072.0,6642,2,,,,6642h1
100486818.0,6642,1,,,,6642i1
-9684036.0,6642,1,,,,6642j1
-62681776128.0,6642,0,,,,6642k1
26568.0,6642,0,,,,6642l1
-13284.0,6642,0,,,,6642m1
-19368072.0,6642,0,,,,6642n1
-1626298269696.0,6642,1,,,,6642o1
-19607184.0,6642,1,,,,6642p1
-14648745024.0,6642,1,,,,6642q1
26568.0,6642,1,,,,6642r1
324942327447552.0,6642,1,,,,6642s1
61212672.0,6642,2,,,,6642t1
-4164838954003.0,6643,0,,,,6643a1
2491875.0,6645,2,,,,6645a1
-1089946125.0,6645,1,,,,6645b1
3230928.0,6648,0,,,,6648a1
-5320000000.0,6650,1,,,,6650a1
7.86644992e+18,6650,0,,,,6650b1
-83125000000.0,6650,0,,,,6650c1
-417088000000000.0,6650,0,,,,6650d1
21280000000000.0,6650,0,,,,6650e1
-5195312500000.0,6650,0,,,,6650f1
-8493019570000000.0,6650,1,,,,6650g1
651700.0,6650,1,,,,6650h1
43331732500.0,6650,0,,,,6650i1
125178536000.0,6650,0,,,,6650j1
-24006500.0,6650,0,,,,6650k1
-1039062500.0,6650,1,,,,6650l1
-16625000000.0,6650,1,,,,6650m1
4791990831250000.0,6650,1,,,,6650n1
300081250000.0,6650,0,,,,6650o1
66500.0,6650,0,,,,6650p1
-19205200000000.0,6650,0,,,,6650q1
42560000000.0,6650,0,,,,6650r1
306687413200.0,6650,0,,,,6650s1
-8146250000.0,6650,1,,,,6650t1
19205200.0,6650,1,,,,6650u1
-1229132800.0,6650,1,,,,6650v1
-1018281250.0,6650,1,,,,6650w1
-8.011426304e+16,6650,1,,,,6650x1
8174924800.0,6650,1,,,,6650y1
-1330000000.0,6650,1,,,,6650z1
-103906250000.0,6650,0,,,,6650ba1
1361920000.0,6650,1,,,,6650bb1
-1064000.0,6650,1,,,,6650bc1
1039062500.0,6650,0,,,,6650bd1
10182812500.0,6650,0,,,,6650be1
1955914625000000.0,6650,0,,,,6650bf1
-375101562500.0,6650,0,,,,6650bg1
503452794880000.0,6650,1,,,,6650bh1
-66500.0,6650,1,,,,6650bi1
-5320000.0,6650,1,,,,6650bj1
19953.0,6651,0,,,,6651a1
14545737.0,6651,0,,,,6651b1
-538731.0,6651,1,,,,6651c1
-179739.0,6657,1,,,,6657a1
-713384091.0,6657,1,,,,6657b1
-2.3046663575647306e+19,6657,0,,,,6657c1
-1617651.0,6657,1,,,,6657d1
-2417705656191.0,6657,1,,,,6657e1
4315680000.0,6660,1,,,,6660a1
-8389681920.0,6660,0,,,,6660b1
5.0551744653e+18,6660,0,,,,6660c1
1769698530000.0,6660,0,,,,6660d1
236326636800.0,6660,1,,,,6660e1
-797602399200000.0,6660,1,,,,6660f1
-26648.0,6662,1,,,,6662a1
-213184.0,6662,0,,,,6662b1
-6985613312.0,6662,1,,,,6662c1
-6663.0,6663,0,,,,6663a1
-29002206528512.0,6664,0,,,,6664a1
-24158439424.0,6664,1,,,,6664b1
-2842216239794176.0,6664,1,,,,6664c1
512008448.0,6664,1,,,,6664d1
2048033792.0,6664,0,,,,6664e1
-246514688.0,6664,0,,,,6664f1
-4003165625.0,6665,0,,,,6665a1
12118788.0,6666,0,,,,6666a1
-6184134430949376.0,6666,0,,,,6666b1
9.608102464678353e+21,6666,1,,,,6666c1
-18771456.0,6666,1,,,,6666d1
-42235776.0,6666,1,,,,6666e1
-958224168.0,6666,1,,,,6666f1
-2346432.0,6666,0,,,,6666g1
8834596452.0,6666,0,,,,6666h1
-2.0711555923629965e+18,6666,0,,,,6666i1
-2622484451.0,6667,0,,,,6667a1
-426752.0,6668,0,,,,6668a1
7394647221.0,6669,0,,,,6669a1
10143549.0,6669,1,,,,6669b1
106720.0,6670,0,,,,6670a1
1411372000.0,6670,0,,,,6670b1
8975152000.0,6670,1,,,,6670c1
26680.0,6670,1,,,,6670d1
6.1712461226875e+16,6670,0,,,,6670e1
1707520.0,6670,1,,,,6670f1
-3843072.0,6672,0,,,,6672a1
3843072.0,6672,0,,,,6672b1
-20016.0,6672,0,,,,6672c1
-933866496.0,6672,2,,,,6672d1
-25214395392.0,6672,0,,,,6672e1
-320256.0,6672,1,,,,6672f1
-8346672.0,6672,0,,,,6672g1
-1181924784.0,6672,0,,,,6672h1
-184467456.0,6672,2,,,,6672i1
-180144.0,6672,1,,,,6672j1
3.342438382625096e+17,6672,1,,,,6672k1
-27328512.0,6672,1,,,,6672l1
-141671006208.0,6672,1,,,,6672m1
-6832128.0,6672,1,,,,6672n1
-11206397952.0,6672,1,,,,6672o1
-755578699776.0,6672,1,,,,6672p1
6832128.0,6672,0,,,,6672q1
-37546875.0,6675,1,,,,6675a1
2816015625.0,6675,1,,,,6675b1
-6675.0,6675,1,,,,6675c1
-23466796875.0,6675,0,,,,6675d1
7822265625.0,6675,0,,,,6675e1
-1.6778432688495008e+17,6675,0,,,,6675f1
-179585539171875.0,6675,1,,,,6675g1
-104296875.0,6675,1,,,,6675h1
-1501875.0,6675,0,,,,6675i1
-2.621630107577345e+21,6675,0,,,,6675j1
97757957.0,6677,1,,,,6677a1
6677.0,6677,2,,,,6677b1
-4052939.0,6677,0,,,,6677c1
97757957.0,6677,2,,,,6677d1
-52343553024.0,6678,1,,,,6678a1
40068.0,6678,0,,,,6678b1
-3528792970665984.0,6678,0,,,,6678c1
-43655984782452.0,6678,1,,,,6678d1
-1.2787917527839291e+25,6678,1,,,,6678e1
-1589935423104.0,6678,1,,,,6678f1
-41798897532.0,6678,0,,,,6678g1
-1938650112.0,6678,0,,,,6678h1
29209572.0,6678,0,,,,6678i1
-71801856.0,6678,1,,,,6678j1
-11238112368.0,6678,1,,,,6678k1
-427472349696.0,6678,0,,,,6678l1
-3786426.0,6678,0,,,,6678m1
12982032.0,6678,0,,,,6678n1
269195415552.0,6678,0,,,,6678o1
-74309151168.0,6678,0,,,,6678p1
-817868016.0,6678,0,,,,6678q1
-9.899680156440883e+16,6678,0,,,,6678r1
-1.8738680296120243e+17,6678,1,,,,6678s1
-26717021856.0,6678,1,,,,6678t1
-63525686870016.0,6678,1,,,,6678u1
-213760.0,6680,0,,,,6680a1
-5821828750000.0,6680,1,,,,6680b1
-855040.0,6680,0,,,,6680c1
-13360000000.0,6680,0,,,,6680d1
-1623483.0,6681,1,,,,6681a1
-9034064.0,6682,1,,,,6682a1
-72272512.0,6682,0,,,,6682b1
-14461810049024.0,6682,0,,,,6682c1
-6683.0,6683,2,,,,6683a1
327565.0,6685,1,,,,6685a1
33425.0,6685,1,,,,6685b1
6686.0,6686,1,,,,6686a1
-26744.0,6686,0,,,,6686b1
-3589518917632.0,6686,0,,,,6686c1
6686.0,6686,1,,,,6686d1
-95951141109.0,6687,0,,,,6687a1
1618496.0,6688,1,,,,6688a1
-424928768.0,6688,2,,,,6688b1
-424928768.0,6688,0,,,,6688c1
1618496.0,6688,0,,,,6688d1
-6689.0,6689,1,,,,6689a1
3.770387721407693e+19,6690,1,,,,6690a1
-404518717440.0,6690,0,,,,6690b1
-6021000.0,6690,0,,,,6690c1
-6690.0,6690,0,,,,6690d1
-167250.0,6690,0,,,,6690e1
-6.85056e+20,6690,0,,,,6690f1
-6690.0,6690,0,,,,6690g1
-4877010000000.0,6690,0,,,,6690h1
-175572360.0,6690,0,,,,6690i1
-4877010000000.0,6690,0,,,,6690j1
-27402240.0,6690,0,,,,6690k1
-6691.0,6691,1,,,,6691a1
-6691.0,6691,2,,,,6691b1
19879707552057.0,6693,1,,,,6693a1
-1009993779.0,6693,0,,,,6693b1
-153939.0,6693,0,,,,6693c1
27269832033.0,6693,0,,,,6693d1
-87035.0,6695,1,,,,6695a1
214272.0,6696,1,,,,6696a1
5623354368.0,6696,1,,,,6696b1
13392.0,6696,1,,,,6696c1
-4842332928.0,6696,2,,,,6696d1
624817152.0,6696,2,,,,6696e1
-624817152.0,6696,0,,,,6696f1
144257940258048.0,6696,0,,,,6696g1
-6642432.0,6696,0,,,,6696h1
87864912.0,6696,1,,,,6696i1
857088.0,6696,1,,,,6696j1
1853238528.0,6696,1,,,,6696k1
857088.0,6696,0,,,,6696l1
197884691712.0,6696,0,,,,6696m1
120528.0,6696,1,,,,6696n1
624817152.0,6696,1,,,,6696o1
1351010886912.0,6696,1,,,,6696p1
156204288.0,6696,1,,,,6696q1
9762768.0,6696,1,,,,6696r1
-6642432.0,6696,1,,,,6696s1
7713792.0,6696,1,,,,6696t1
-857088.0,6696,1,,,,6696u1
-4842332928.0,6696,1,,,,6696v1
80247321.0,6699,1,,,,6699a1
180873.0,6699,0,,,,6699b1
-60291.0,6699,1,,,,6699c1
-52843101620463.0,6699,1,,,,6699d1
-1946200179.0,6699,1,,,,6699e1
-62414583.0,6699,0,,,,6699f1
-167500000000.0,6700,0,,,,6700a1
-83750000.0,6700,2,,,,6700b1
-10468750000.0,6700,0,,,,6700c1
-52343750000.0,6700,1,,,,6700d1
-3.3753127675e+18,6700,1,,,,6700e1
-26800.0,6700,1,,,,6700f1
-268000000.0,6700,1,,,,6700g1
-134000.0,6700,1,,,,6700h1
-418750000.0,6700,1,,,,6700i1
-10720000.0,6700,0,,,,6700j1
-2093750000.0,6700,0,,,,6700k1
-670000.0,6700,0,,,,6700l1
-429056.0,6704,2,,,,6704a1
-6704.0,6704,1,,,,6704b1
-14663835.0,6705,1,,,,6705a1
-20115.0,6705,1,,,,6705b1
-229122421875.0,6705,0,,,,6705c1
-314296875.0,6705,2,,,,6705d1
-20115.0,6705,1,,,,6705e1
-14663835.0,6705,1,,,,6705f1
395923545.0,6705,0,,,,6705g1
3563311905.0,6705,0,,,,6705h1
43991505.0,6705,0,,,,6705i1
-14663835.0,6705,2,,,,6705j1
-82484071875.0,6705,1,,,,6705k1
-14663835.0,6705,1,,,,6705l1
-14663835.0,6705,0,,,,6705m1
13412.0,6706,1,,,,6706a1
426439070928.0,6708,0,,,,6708a1
3461328.0,6708,1,,,,6708b1
-10934335152.0,6708,1,,,,6708c1
6399995472.0,6708,1,,,,6708d1
584964432.0,6708,2,,,,6708e1
-134991792.0,6708,1,,,,6708f1
31151952.0,6708,1,,,,6708g1
-133023334400.0,6710,1,,,,6710a1
-75581440.0,6710,1,,,,6710b1
991101074218750.0,6710,1,,,,6710c1
124839550.0,6710,0,,,,6710d1
-46131250.0,6710,0,,,,6710e1
-167750000.0,6710,0,,,,6710f1
2147200000000.0,6710,0,,,,6710g1
125748620800.0,6710,1,,,,6710h1
13420000.0,6710,1,,,,6710i1
859136.0,6712,1,,,,6712a1
859136.0,6712,0,,,,6712b1
-48515875.0,6715,1,,,,6715a1
-1047707875.0,6715,0,,,,6715b1
-238358493875.0,6715,0,,,,6715c1
-1940635.0,6715,1,,,,6715d1
-1047707875.0,6715,1,,,,6715e1
-114155.0,6715,1,,,,6715f1
-8332994880.0,6720,1,,,,6720a1
537600.0,6720,1,,,,6720b1
-243524645683200.0,6720,1,,,,6720c1
-6914880.0,6720,1,,,,6720d1
-235146240.0,6720,1,,,,6720e1
1585446912000.0,6720,0,,,,6720f1
27525120.0,6720,0,,,,6720g1
-126023688000.0,6720,0,,,,6720h1
33339600000000.0,6720,0,,,,6720i1
120960000.0,6720,0,,,,6720j1
1720320.0,6720,1,,,,6720k1
1014686023680.0,6720,1,,,,6720l1
-26578125000000.0,6720,1,,,,6720m1
-840000.0,6720,1,,,,6720n1
4838400.0,6720,1,,,,6720o1
13440000.0,6720,0,,,,6720p1
537600.0,6720,0,,,,6720q1
-126023688000.0,6720,0,,,,6720r1
-8332994880.0,6720,1,,,,6720s1
43545600.0,6720,1,,,,6720t1
-49325015040.0,6720,1,,,,6720u1
-6914880.0,6720,1,,,,6720v1
2257920.0,6720,1,,,,6720w1
